id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90
424,a,,,5.5,167,105,0,0,0,0,0.5,250,83,8,2,4.0,97,38,0,37,4.0,89,32,0.7,1.5,0,37640,10769,12463,6377,4.5,4.5,0.0,0.28,0.28,1.31,0.0,0.15,0.15,0.72,36.4,87,32,55.5,20,18,22.0,69,39,11.4,33,23,,,,3,,Oscar,Bobb,Bobb,,,164,0,1,1,2,0,0,0,0,0,0,2,9,,,,0.0,0.55,1.1,1.1,4.94
425,u,0.0,0.0,5.4,216,139,0,0,-1,1,0.0,645,277,0,0,0.0,671,295,0,0,0.0,671,295,0.0,0.0,0,194,0,2105,843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668,291,0.0,668,294,0.0,655,288,0.0,672,294,,2.0,,3,,Claudio,Echeverri,Echeverri,Has joined Bayer Leverkusen on loan for the rest of the season.,2025-08-21T14:03:07.217793+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
427,a,,,5.7,117,78,1,-1,2,-2,33.0,5,3,12,2,6.0,43,18,0,43,6.0,38,16,1.1,2.1,1,1462713,255364,167193,124573,6.5,6.5,0.24,0.18,0.42,1.67,0.12,0.09,0.21,0.84,55.2,35,15,28.8,65,48,32.0,47,27,11.7,29,19,,,,3,,Tijjani,Reijnders,Reijnders,,,180,1,1,1,2,0,0,0,1,0,0,2,8,,,,0.0,0.5,1.0,1.0,4.0
428,u,0.0,0.0,5.0,327,208,0,0,0,0,0.0,642,275,0,0,0.0,650,283,0,0,0.0,650,283,0.0,0.0,0,73,0,1533,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646,278,0.0,646,282,0.0,627,272,0.0,650,281,,,,3,,Sverre,Nypan,Nypan,Has joined Middlesbrough on loan for the rest of the season.,2025-08-19T13:38:08.307876+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
430,a,,,14.1,2,1,1,-1,1,-1,31.1,6,2,15,2,7.5,21,5,3,55,7.5,19,5,0.5,1.1,1,637813,191479,170023,120262,8.0,8.0,2.46,0.3,2.76,1.46,1.37,0.17,1.54,0.81,59.4,27,6,15.5,121,10,86.0,3,2,16.1,13,4,,5.0,1.0,3,,Erling,Haaland,Haaland,,,162,2,0,1,2,0,0,0,0,0,0,2,6,,,,0.0,0.56,1.11,1.11,3.33
28,a,,,4.5,536,299,0,0,0,0,0.3,321,105,0,0,0.0,574,234,0,0,0.0,574,234,0.0,0.0,0,5331,1621,9233,3888,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567,224,0.0,562,230,0.0,530,214,0.0,572,227,,,,3,,Ismeal,Kabia,Kabia,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
429,a,,,5.0,233,148,0,0,0,0,0.1,544,203,0,0,0.0,617,260,0,0,0.0,617,260,0.0,0.0,0,566,235,2018,763,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614,255,0.0,610,259,0.0,583,245,0.0,618,258,,,,3,,Kalvin,Phillips,Phillips,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
119,a,,,8.0,17,12,0,0,0,0,14.8,29,8,4,2,2.0,202,104,0,25,2.0,190,97,0.2,0.5,0,321615,149775,225756,108568,2.5,2.0,0.42,0.36,0.78,3.07,0.21,0.18,0.39,1.54,16.8,180,74,65.1,12,11,57.0,18,7,13.9,21,13,2.0,2.0,,3,,Bryan,Mbeumo,Mbeumo,,,180,0,0,0,2,0,0,0,0,0,0,2,8,,,,0.0,0.0,1.0,1.0,4.0
431,a,,,5.0,292,15,0,0,0,0,0.5,248,35,4,2,2.0,180,17,0,24,2.0,169,16,0.4,0.8,0,10243,6324,8845,3865,2.5,2.0,0.0,0.03,0.03,3.07,0.0,0.02,0.02,1.54,29.4,119,13,10.0,176,4,0.0,610,78,3.9,179,8,,,,3,,Altay,Bayındır,Bayindir,,,180,0,0,0,2,0,0,0,0,0,4,2,0,,,,2.0,0.0,1.0,1.0,0.0
432,a,100.0,100.0,5.0,253,11,0,0,0,0,0.3,309,46,0,0,0.0,621,80,0,0,0.0,621,80,0.0,0.0,0,3758,1450,6574,3384,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618,80,0.0,616,75,0.0,593,74,0.0,622,80,,,,3,,André,Onana,Onana,,2025-07-21T10:00:04.960176+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
433,u,0.0,0.0,4.0,695,82,0,0,0,0,0.0,701,82,0,0,0.0,444,67,0,0,0.0,444,67,0.0,0.0,0,0,0,121,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436,67,0.0,426,51,0.0,380,47,0.0,445,67,,,,3,,Elyh,Harrison,Harrison,On loan to Shrewsbury Town,2025-07-23T18:48:43.383466+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
435,a,,,4.0,632,61,0,0,0,0,0.1,468,70,0,0,0.0,389,46,0,0,0.0,389,46,0.0,0.0,0,605,198,1256,502,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381,46,0.0,372,30,0.0,323,26,0.0,391,46,,,,3,,Dermot,Mee,Mee,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
436,a,,,5.0,258,39,0,0,0,0,3.1,96,38,11,7,5.5,53,20,3,40,5.5,47,18,1.1,2.2,0,102892,53344,33537,16418,6.0,5.5,0.21,0.07,0.28,3.07,0.1,0.04,0.14,1.54,62.4,23,7,16.2,113,31,26.0,53,6,10.4,46,7,,,,3,,Matthijs,de Ligt,De Ligt,,,180,0,0,0,2,0,0,0,0,0,0,2,21,,,,0.0,0.0,1.0,1.0,10.5
437,i,0.0,0.0,4.9,350,58,-1,1,-1,1,0.1,471,177,0,0,0.0,603,217,0,0,0.0,603,217,0.0,0.0,0,238,106,8665,2189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599,221,0.0,594,220,0.0,562,207,0.0,604,222,,,,3,,Lisandro,Martínez,Martinez,Knee injury - Unknown return date,2025-08-10T23:00:06.577034+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
438,i,0.0,0.0,4.9,352,60,-1,1,-1,1,0.2,395,146,0,0,0.0,605,219,0,0,0.0,605,219,0.0,0.0,0,279,131,14978,3978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601,223,0.0,596,222,0.0,564,209,0.0,606,224,,,,3,,Noussair,Mazraoui,Mazraoui,Knock - Unknown return date,2025-08-10T23:00:06.590223+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
439,a,,,4.5,561,138,0,0,0,0,0.1,531,199,0,0,0.0,592,214,0,0,0.0,592,214,0.0,0.0,0,507,188,2123,817,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587,218,0.0,582,217,0.0,550,204,0.0,592,219,,,,3,,Diego,León Blanco,D.Leon,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
440,a,,,4.5,409,95,0,0,0,0,2.0,126,49,2,1,1.0,247,88,0,-2,1.0,235,80,0.2,0.4,0,15276,4433,34315,16324,1.5,1.0,0.01,0.16,0.17,1.89,0.01,0.16,0.17,1.85,6.8,248,92,18.9,100,25,12.0,127,21,3.7,188,63,,,,3,,Diogo,Dalot Teixeira,Dalot,,,92,0,0,0,2,0,0,0,0,0,0,1,6,,,,0.0,0.0,1.96,0.98,5.87
441,a,,,4.5,544,135,0,0,0,0,8.4,48,17,3,2,1.5,215,72,0,8,1.5,204,69,0.3,0.7,0,276584,76243,76714,40420,2.0,1.5,0.04,0.06,0.1,3.07,0.02,0.03,0.05,1.54,13.8,197,80,7.3,187,54,14.0,116,17,3.5,204,70,,,,3,,Patrick,Dorgu,Dorgu,,,180,0,0,0,2,0,0,0,1,0,0,2,9,,,,0.0,0.0,1.0,1.0,4.5
442,a,,,4.5,375,70,0,0,0,0,0.7,214,81,2,1,1.0,243,84,0,4,1.0,232,77,0.2,0.4,0,5696,1836,15757,6818,1.5,1.0,0.1,0.0,0.1,0.24,0.69,0.0,0.69,1.66,5.4,260,96,0.5,297,104,4.0,208,60,1.0,293,96,,,,3,,Harry,Maguire,Maguire,,,13,0,0,0,0,0,0,0,0,0,0,0,4,,,,0.0,0.0,0.0,0.0,27.69
443,a,,,4.5,380,74,0,0,0,0,0.3,296,111,4,2,2.0,162,59,0,12,2.0,156,58,0.4,0.9,0,9624,3439,4429,2165,2.5,2.0,0.0,0.03,0.03,2.83,0.0,0.02,0.02,1.54,20.8,160,67,15.3,124,36,0.0,413,175,3.6,200,68,3.0,,,3,,Luke,Shaw,Shaw,,,165,0,0,0,2,0,0,0,0,0,0,2,9,,,,0.0,0.0,1.09,1.09,4.91
444,a,,,4.5,513,132,0,0,0,0,2.5,110,44,10,6,5.0,63,27,1,33,5.0,57,25,1.1,2.2,0,88752,50632,27421,11509,5.5,5.0,0.18,0.02,0.2,3.04,0.09,0.01,0.1,1.55,33.2,106,45,13.9,135,40,9.0,153,34,5.6,126,39,,,,3,,Leny,Yoro,Yoro,,,176,0,1,0,2,0,0,0,0,0,0,2,19,,,,0.0,0.0,1.02,1.02,9.72
662,a,,,5.4,212,30,-1,1,-1,1,0.1,481,180,1,1,1.0,288,100,0,7,0.5,314,105,0.1,0.2,0,591,176,3586,1313,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,271,100,0.0,667,232,0.0,653,226,0.5,319,107,,,,3,,Cristhian,Mosquera,Mosquera,,,26,0,0,0,0,0,0,0,0,0,0,0,2,,,,0.0,0.0,0.0,0.0,6.92
445,a,,,4.0,691,220,0,0,0,0,0.2,397,148,0,0,0.0,440,168,0,0,0.0,440,168,0.0,0.0,0,944,299,3534,1407,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432,173,0.0,422,172,0.0,376,148,0.0,441,176,,,,3,,Harry,Amass,Amass,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
446,a,,,4.0,675,208,0,0,0,0,0.1,483,182,0,0,0.0,425,157,0,0,0.0,425,157,0.0,0.0,0,323,105,2098,773,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417,162,0.0,407,161,0.0,361,137,0.0,426,165,,,,3,,Tyler,Fredricson,Fredricson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
447,a,,,4.0,700,227,0,0,0,0,1.3,162,62,1,1,1.0,241,82,0,3,0.5,279,89,0.1,0.2,0,7440,2234,25122,10312,1.0,0.5,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.9,2.0,310,111,0.0,431,179,0.0,385,155,0.2,333,116,,,,3,,Ayden,Heaven,Heaven,,,3,0,0,0,0,0,0,0,0,0,0,0,1,,,,0.0,0.0,0.0,0.0,30.0
448,a,,,4.0,610,165,0,0,0,0,0.3,313,116,0,0,0.0,370,124,0,0,0.0,370,124,0.0,0.0,0,1970,579,6239,2700,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362,129,0.0,353,129,0.0,303,101,0.0,372,133,,,,3,,Tyrell,Malacia,Malacia,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
449,a,,,9.0,6,4,0,0,0,0,20.9,20,7,4,2,2.0,205,107,0,31,2.0,193,100,0.2,0.4,0,223266,140999,340755,160126,2.5,2.0,0.97,0.34,1.31,3.07,0.48,0.17,0.65,1.54,46.2,51,23,82.6,3,3,22.0,70,40,15.1,17,10,1.0,1.0,1.0,3,,Bruno,Borges Fernandes,B.Fernandes,,,180,0,0,0,2,0,0,1,0,0,0,2,24,,,,0.0,0.0,1.0,1.0,12.0
450,a,,,8.1,13,8,1,-1,1,-1,11.7,34,10,4,2,2.0,203,105,0,21,2.0,191,98,0.2,0.5,0,440007,267917,135564,64290,2.5,2.0,0.79,0.07,0.86,3.07,0.4,0.04,0.44,1.54,26.4,132,49,28.2,67,50,72.0,6,3,12.7,23,15,,,,3,,Matheus,Santos Carneiro da Cunha,Cunha,,,180,0,0,0,2,0,0,0,0,0,0,2,7,,,,0.0,0.0,1.0,1.0,3.5
451,u,0.0,0.0,7.0,32,19,0,0,0,0,0.0,631,268,0,0,0.0,702,314,0,0,0.0,702,314,0.0,0.0,0,0,0,1235,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702,313,0.0,703,314,0.0,703,314,0.0,703,314,,,,3,,Marcus,Rashford,Rashford,Has joined Barcelona on loan for the rest of the season,2025-07-24T10:12:59.455702+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
452,a,,,6.4,76,54,-1,1,-1,1,2.3,115,34,2,1,1.0,318,163,0,19,1.0,272,138,0.2,0.3,0,18795,5823,84904,33272,1.5,1.0,0.17,0.06,0.23,1.17,0.18,0.06,0.24,1.22,24.8,140,51,15.7,118,77,41.0,32,17,8.2,78,49,4.0,,,3,,Amad,Diallo,Amad,,,86,0,0,0,0,0,0,0,0,0,0,1,10,,,,0.0,0.0,0.0,1.05,10.47
453,a,,,6.4,75,53,-1,1,-1,1,0.2,378,130,0,0,0.0,694,310,0,0,0.0,694,310,0.0,0.0,0,1400,624,6720,2465,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693,308,0.0,695,310,0.0,694,309,0.0,694,309,,,,3,,Alejandro,Garnacho Ferreyra,Garnacho,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
454,a,,,5.9,112,76,-1,1,-1,1,0.1,475,163,0,0,0.0,687,306,0,0,0.0,687,306,0.0,0.0,0,1102,499,4365,1700,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686,304,0.0,689,306,0.0,686,305,0.0,688,305,,,,3,,Antony,dos Santos,Antony,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
455,a,,,6.0,88,59,0,0,0,0,0.3,292,93,5,3,2.5,157,73,0,19,2.5,150,67,0.4,0.8,0,10164,5200,8668,3853,3.0,2.5,0.12,0.34,0.46,2.16,0.08,0.23,0.31,1.47,13.4,202,86,53.6,23,21,24.0,63,35,9.1,64,44,,,,3,,Mason,Mount,Mount,,,132,0,0,1,1,0,0,0,0,0,0,2,6,,,,0.0,0.68,0.68,1.36,4.09
456,a,,,5.9,105,70,-1,1,-1,1,0.1,472,161,0,0,0.0,686,305,0,0,0.0,686,305,0.0,0.0,0,962,419,4355,1603,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684,302,0.0,688,305,0.0,685,304,0.0,687,304,,,,3,,Jadon,Sancho,Sancho,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
457,a,,,5.5,121,79,0,0,0,0,0.2,349,121,2,0,1.0,294,148,0,19,1.0,259,131,0.2,0.4,0,3614,1448,6391,3148,1.5,1.0,0.0,0.02,0.02,2.0,0.0,0.02,0.02,1.55,17.0,178,72,12.1,150,96,2.0,251,143,3.1,226,112,,,,3,,Carlos Henrique,Casimiro,Casemiro,,,116,0,0,0,1,0,0,0,1,0,0,2,12,,,,0.0,0.0,0.78,1.55,9.31
458,a,,,4.9,361,229,-1,1,-1,1,0.6,230,77,0,0,0.0,613,257,0,0,0.0,613,257,0.0,0.0,0,5972,2093,24363,9922,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609,250,0.0,603,256,0.0,572,240,0.0,613,253,,,,3,,Kobbie,Mainoo,Mainoo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
459,a,,,5.0,272,171,0,0,0,0,0.2,408,137,2,1,1.0,274,132,0,7,1.0,250,122,0.2,0.4,0,2209,755,5862,2362,1.5,1.0,0.03,0.01,0.04,0.91,0.06,0.02,0.08,1.78,8.6,237,109,12.2,148,94,1.0,264,148,2.1,263,129,,,,3,,Manuel,Ugarte Ribeiro,Ugarte,,,46,0,0,0,1,0,0,0,0,0,0,0,6,,,,0.0,0.0,1.96,0.0,11.74
460,u,0.0,0.0,4.5,466,257,0,0,0,0,0.1,526,188,0,0,0.0,517,195,0,0,0.0,517,195,0.0,0.0,0,423,0,4400,1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508,185,0.0,503,191,0.0,471,175,0.0,515,188,,,,3,,Toby,Collyer,Collyer,Has joined West Bromwich Albion on loan for the rest of the season.,2025-08-19T13:36:56.708077+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
461,a,,,4.5,517,287,0,0,0,0,0.0,602,245,0,0,0.0,557,223,0,0,0.0,557,223,0.0,0.0,0,276,106,840,328,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549,213,0.0,544,219,0.0,513,203,0.0,555,216,,,,3,,Jayce,Fitzgerald,Fitzgerald,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
462,a,,,4.5,506,280,0,0,0,0,0.0,606,247,0,0,0.0,548,217,0,0,0.0,548,217,0.0,0.0,0,289,102,903,382,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540,207,0.0,535,213,0.0,504,197,0.0,546,210,,,,3,,Jack,Fletcher,J.Fletcher,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
463,a,,,4.5,556,311,0,0,0,0,0.1,520,185,0,0,0.0,587,242,0,0,0.0,587,242,0.0,0.0,0,958,335,2086,880,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582,234,0.0,577,240,0.0,545,224,0.0,587,237,,,,3,,Sékou,Koné,Kone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
464,a,100.0,100.0,4.5,518,288,0,0,0,0,0.0,624,262,0,0,0.0,558,224,0,0,0.0,558,224,0.0,0.0,0,255,97,719,294,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550,214,0.0,545,220,0.0,514,204,0.0,556,217,,,,3,,Jack,Moorhouse,Moorhouse,,2025-08-11T01:14:09.567077+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
465,a,,,6.4,77,23,0,0,-1,1,0.5,241,41,0,0,0.0,695,70,0,0,0.0,695,70,0.0,0.0,0,4069,1637,24515,8701,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694,70,0.0,696,70,0.0,695,70,0.0,695,70,,,,3,,Rasmus,Højlund,Højlund,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
466,a,100.0,100.0,6.0,92,24,0,0,0,0,0.4,272,46,0,0,0.0,692,69,0,0,0.0,692,69,0.0,0.0,0,6116,1912,15103,6660,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691,69,0.0,693,69,0.0,690,68,0.0,692,69,,,,3,,Joshua,Zirkzee,Zirkzee,,2025-08-10T23:00:06.602693+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
467,a,,,4.5,542,73,0,0,0,0,1.8,135,24,0,0,0.0,580,52,0,0,0.0,580,52,0.0,0.0,0,10485,2395,51802,25158,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573,51,0.0,568,51,0.0,536,50,0.0,578,52,,,,3,,Chido,Obi,Obi,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
468,a,100.0,100.0,4.5,528,68,0,0,0,0,0.1,449,63,0,0,0.0,567,47,0,0,0.0,567,47,0.0,0.0,0,1080,325,3525,1465,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560,46,0.0,555,46,0.0,523,45,0.0,565,47,,,,3,,Ethan,Wheatley,Wheatley,,2025-08-11T01:13:48.087832+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
681,a,,,7.5,27,11,0,0,0,0,8.1,51,11,2,1,1.0,326,34,0,4,1.0,274,31,0.1,0.3,0,154904,40134,233707,130101,1.5,1.0,0.11,0.1,0.21,1.07,0.16,0.15,0.31,1.55,0.4,328,32,22.8,89,9,14.0,120,27,3.7,197,22,,,,3,,Benjamin,Sesko,Šeško,,,62,0,0,0,1,0,0,0,0,0,0,0,2,,,,0.0,0.0,1.45,0.0,2.9
469,a,,,5.0,228,7,0,0,0,0,4.7,81,11,13,4,6.5,25,5,2,39,6.5,21,4,1.3,2.6,0,108437,65506,45853,19074,7.5,6.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.45,37.0,83,9,0.0,608,72,0.0,581,70,3.7,192,12,,,,3,,Nick,Pope,Pope,,,180,0,1,1,3,0,0,0,0,0,4,2,0,,,,2.0,0.5,1.5,1.0,0.0
472,u,0.0,0.0,4.0,590,47,0,0,0,0,0.0,627,76,0,0,0.0,354,32,0,0,0.0,354,32,0.0,0.0,0,0,0,1016,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345,32,0.0,335,16,0.0,284,12,0.0,355,32,,,,3,,Odysseas,Vlachodimos,Odysseas,Has joined Sevilla on loan for the rest of the season.,2025-08-13T15:41:50.078613+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
473,a,,,5.5,172,23,0,0,0,0,1.7,143,55,1,1,1.0,302,103,0,1,0.5,322,109,0.1,0.2,0,20143,14625,57007,16895,1.5,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,2.38,7.4,244,91,0.5,300,106,0.0,676,231,0.8,302,99,2.0,,,3,,Lewis,Hall,Hall,,,14,0,0,0,1,0,0,0,0,0,0,0,5,,,,0.0,0.0,6.43,0.0,32.14
474,d,25.0,,5.5,126,14,0,0,0,0,2.8,105,41,9,1,4.5,79,34,0,31,4.5,72,33,0.8,1.6,0,60733,31610,62412,44667,1.4,4.0,0.04,0.03,0.07,0.53,0.02,0.02,0.04,0.28,29.0,121,55,2.2,248,79,10.0,149,31,4.2,174,59,,2.0,4.0,3,,Fabian,Schär,Schär,Head injury - 25% chance of playing,2025-08-25T23:00:08.159533+00:00,170,0,0,1,2,0,0,0,0,0,0,2,19,,,,0.0,0.53,1.06,1.06,10.06
475,a,,,4.9,349,57,-1,1,-1,1,0.4,263,99,0,0,0.0,602,216,0,0,0.0,602,216,0.0,0.0,0,4061,2093,14101,4434,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598,220,0.0,593,219,0.0,561,206,0.0,603,221,,,,3,,Sven,Botman,Botman,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
476,a,,,5.0,224,33,0,0,0,0,4.7,82,32,11,2,5.5,52,19,1,28,5.5,46,17,1.1,2.2,0,122236,67793,45122,18863,6.5,5.0,0.01,0.08,0.09,0.9,0.0,0.04,0.04,0.45,39.0,78,33,15.5,120,34,14.0,117,18,6.9,98,25,,,,3,,Dan,Burn,Burn,,,180,0,0,1,3,0,0,0,1,0,0,2,23,,,,0.0,0.5,1.5,1.0,11.5
477,a,,,5.0,289,47,0,0,0,0,5.8,70,26,13,4,6.5,27,8,3,45,6.5,23,7,1.3,2.6,0,233084,169754,44285,18068,7.5,6.0,0.0,0.23,0.23,0.9,0.0,0.12,0.12,0.45,42.8,62,21,40.7,42,5,8.0,166,43,9.1,63,10,,,,3,,Tino,Livramento,Livramento,,,180,0,1,1,3,0,0,0,0,0,0,2,6,,,,0.0,0.5,1.5,1.0,3.0
478,a,,,5.0,223,32,0,0,0,0,2.5,108,43,7,1,3.5,105,47,0,24,3.5,98,46,0.7,1.4,0,51673,29332,25620,11451,4.5,3.0,0.0,0.14,0.14,0.53,0.0,0.08,0.08,0.29,9.8,227,86,34.1,52,9,0.0,578,213,4.3,169,55,1.0,1.0,,3,,Kieran,Trippier,Trippier,,,165,0,0,1,2,0,0,0,0,0,0,2,4,,,,0.0,0.55,1.09,1.09,2.18
479,a,,,4.5,384,77,0,0,0,0,0.0,573,205,0,0,0.0,476,194,0,0,0.0,476,194,0.0,0.0,0,318,158,1146,352,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466,197,0.0,458,197,0.0,417,178,0.0,474,199,,,,3,,Emil,Krafth,Krafth,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
480,a,,,4.5,376,71,0,0,0,0,0.1,523,196,0,0,0.0,472,192,0,0,0.0,472,192,0.0,0.0,0,410,182,1865,579,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462,195,0.0,454,195,0.0,411,174,0.0,470,197,,,,3,,Jamaal,Lascelles,Lascelles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
481,a,,,4.0,674,207,0,0,0,0,0.8,201,74,0,0,0.0,424,156,0,0,0.0,424,156,0.0,0.0,0,7107,2681,15589,6067,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416,161,0.0,406,160,0.0,360,136,0.0,425,164,,,,3,,Alex,Murphy,A.Murphy,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
